rib_index,side,point_index,x,y,z
1,L,0,-237.718317,-26.743352,-265.019539
1,L,1,-238.772003,-25.759047,-266.319664
1,L,2,-239.785614,-24.828895,-267.630546
1,L,3,-240.759652,-23.952980,-268.950918
1,L,4,-241.694622,-23.131388,-270.279512
1,L,5,-242.591029,-22.364203,-271.615061
1,L,6,-243.449376,-21.651509,-272.956298
1,L,7,-244.270168,-20.993392,-274.301955
1,L,8,-245.053908,-20.389934,-275.650766
1,L,9,-245.801102,-19.841222,-277.001463
1,L,10,-246.512253,-19.347340,-278.352779
1,L,11,-247.187865,-18.908371,-279.703447
1,L,12,-247.828443,-18.524402,-281.052199
1,L,13,-248.434491,-18.195516,-282.397768
1,L,14,-249.006512,-17.921797,-283.738887
1,L,15,-249.545012,-17.703331,-285.074289
1,L,16,-250.050494,-17.540203,-286.402706
1,L,17,-250.523462,-17.432495,-287.722872
1,L,18,-250.964422,-17.380294,-289.033519
1,L,19,-251.373876,-17.383683,-290.333379
1,L,20,-251.752329,-17.442748,-291.621186
1,L,21,-252.100286,-17.557573,-292.895672
1,L,22,-252.418250,-17.728242,-294.155571
1,L,23,-252.706726,-17.954839,-295.399614
1,L,24,-252.966217,-18.237451,-296.626534
1,L,25,-253.197229,-18.576087,-297.835065
1,L,26,-253.400264,-18.969815,-299.023939
1,L,27,-253.575828,-19.417032,-300.191889
1,L,28,-253.724425,-19.916125,-301.337648
1,L,29,-253.846559,-20.465480,-302.459948
1,L,30,-253.942733,-21.063483,-303.557522
1,L,31,-254.013453,-21.708520,-304.629103
1,L,32,-254.059222,-22.398976,-305.673423
1,L,33,-254.080544,-23.133238,-306.689216
1,L,34,-254.077924,-23.909692,-307.675215
1,L,35,-254.051866,-24.726722,-308.630151
1,L,36,-254.002875,-25.582717,-309.552758
1,L,37,-253.931453,-26.476061,-310.441768
1,L,38,-253.838106,-27.405139,-311.295915
1,L,39,-253.723337,-28.368340,-312.113930
1,L,40,-253.587652,-29.364047,-312.894548
1,L,41,-253.431553,-30.390647,-313.636499
1,L,42,-253.255546,-31.446526,-314.338519
1,L,43,-253.060134,-32.530070,-314.999338
1,L,44,-252.845821,-33.639665,-315.617690
1,L,45,-252.613113,-34.773697,-316.192307
1,L,46,-252.362512,-35.930551,-316.721923
1,L,47,-252.094523,-37.108614,-317.205270
1,L,48,-251.809651,-38.306272,-317.641081
1,L,49,-251.508399,-39.521910,-318.028088
1,L,50,-251.191272,-40.753914,-318.365025
1,L,51,-250.858774,-42.000725,-318.650964
1,L,52,-250.511409,-43.261069,-318.886792
1,L,53,-250.149681,-44.533770,-319.074000
1,L,54,-249.774095,-45.817652,-319.214075
1,L,55,-249.385154,-47.111537,-319.308510
1,L,56,-248.983363,-48.414249,-319.358792
1,L,57,-248.569227,-49.724611,-319.366413
1,L,58,-248.143248,-51.041445,-319.332862
1,L,59,-247.705932,-52.363576,-319.259629
1,L,60,-247.257782,-53.689827,-319.148204
1,L,61,-246.799303,-55.019020,-319.000077
1,L,62,-246.330999,-56.349979,-318.816738
1,L,63,-245.853374,-57.681527,-318.599676
1,L,64,-245.366933,-59.012488,-318.350381
1,L,65,-244.872179,-60.341684,-318.070344
1,L,66,-244.369616,-61.667939,-317.761053
1,L,67,-243.859750,-62.990076,-317.424000
1,L,68,-243.343084,-64.306918,-317.060674
1,L,69,-242.820122,-65.617288,-316.672564
1,L,70,-242.291368,-66.920011,-316.261161
1,L,71,-241.757327,-68.213907,-315.827955
1,L,72,-241.218503,-69.497802,-315.374435
1,L,73,-240.675400,-70.770519,-314.902091
1,L,74,-240.128522,-72.030879,-314.412413
1,L,75,-239.578373,-73.277883,-313.906892
1,L,76,-239.025458,-74.511680,-313.387016
1,L,77,-238.470281,-75.732885,-312.854276
1,L,78,-237.913346,-76.942114,-312.310162
1,L,79,-237.355157,-78.139983,-311.756163
1,L,80,-236.796218,-79.327108,-311.193769
1,L,81,-236.237034,-80.504107,-310.624471
1,L,82,-235.678108,-81.671593,-310.049758
1,L,83,-235.119945,-82.830185,-309.471120
1,L,84,-234.563050,-83.980497,-308.890046
1,L,85,-234.007925,-85.123146,-308.308028
1,L,86,-233.455076,-86.258748,-307.726554
1,L,87,-232.905007,-87.387919,-307.147115
1,L,88,-232.358221,-88.511276,-306.571200
1,L,89,-231.815224,-89.629433,-306.000299
1,L,90,-231.276518,-90.743009,-305.435902
1,L,91,-230.742610,-91.852618,-304.879500
1,L,92,-230.214001,-92.958876,-304.332581
1,L,93,-229.691198,-94.062401,-303.796636
1,L,94,-229.174703,-95.163807,-303.273155
1,L,95,-228.665021,-96.263712,-302.763627
1,L,96,-228.162657,-97.362730,-302.269542
1,L,97,-227.668114,-98.461479,-301.792391
1,L,98,-227.181897,-99.560575,-301.333663
1,L,99,-226.704510,-100.660633,-300.894847
1,R,0,-237.718317,-26.228454,-214.322141
1,R,1,-238.772003,-25.605148,-213.095608
1,R,2,-239.785614,-25.036518,-211.874789
1,R,3,-240.759652,-24.521707,-210.660031
1,R,4,-241.694622,-24.059859,-209.451683
1,R,5,-242.591029,-23.650117,-208.250094
1,R,6,-243.449376,-23.291623,-207.055614
1,R,7,-244.270168,-22.983519,-205.868590
1,R,8,-245.053908,-22.724950,-204.689372
1,R,9,-245.801102,-22.515057,-203.518307
1,R,10,-246.512253,-22.352983,-202.355746
1,R,11,-247.187865,-22.237872,-201.202037
1,R,12,-247.828443,-22.168867,-200.057528
1,R,13,-248.434491,-22.145109,-198.922569
1,R,14,-249.006512,-22.165742,-197.797507
1,R,15,-249.545012,-22.229909,-196.682692
1,R,16,-250.050494,-22.336753,-195.578473
1,R,17,-250.523462,-22.485415,-194.485199
1,R,18,-250.964422,-22.675041,-193.403217
1,R,19,-251.373876,-22.904771,-192.332878
1,R,20,-251.752329,-23.173749,-191.274529
1,R,21,-252.100286,-23.481118,-190.228519
1,R,22,-252.418250,-23.826021,-189.195198
1,R,23,-252.706726,-24.207600,-188.174913
1,R,24,-252.966217,-24.624999,-187.168015
1,R,25,-253.197229,-25.077359,-186.174851
1,R,26,-253.400264,-25.563825,-185.195770
1,R,27,-253.575828,-26.083539,-184.231121
1,R,28,-253.724425,-26.635643,-183.281253
1,R,29,-253.846559,-27.219281,-182.346515
1,R,30,-253.942733,-27.833595,-181.427254
1,R,31,-254.013453,-28.477728,-180.523821
1,R,32,-254.059222,-29.150824,-179.636564
1,R,33,-254.080544,-29.852024,-178.765832
1,R,34,-254.077924,-30.580473,-177.911973
1,R,35,-254.051866,-31.335311,-177.075336
1,R,36,-254.002875,-32.115684,-176.256270
1,R,37,-253.931453,-32.920732,-175.455124
1,R,38,-253.838106,-33.749600,-174.672246
1,R,39,-253.723337,-34.601429,-173.907985
1,R,40,-253.587652,-35.475364,-173.162691
1,R,41,-253.431553,-36.370546,-172.436711
1,R,42,-253.255546,-37.286119,-171.730395
1,R,43,-253.060134,-38.221225,-171.044091
1,R,44,-252.845821,-39.175007,-170.378148
1,R,45,-252.613113,-40.146608,-169.732915
1,R,46,-252.362512,-41.135171,-169.108741
1,R,47,-252.094523,-42.139839,-168.505974
1,R,48,-251.809651,-43.159754,-167.924963
1,R,49,-251.508399,-44.194060,-167.366057
1,R,50,-251.191272,-45.241899,-166.829605
1,R,51,-250.858774,-46.302414,-166.315955
1,R,52,-250.511409,-47.374748,-165.825456
1,R,53,-250.149681,-48.458044,-165.358457
1,R,54,-249.774095,-49.551444,-164.915307
1,R,55,-249.385154,-50.654092,-164.496355
1,R,56,-248.983363,-51.765130,-164.101949
1,R,57,-248.569227,-52.883702,-163.732438
1,R,58,-248.143248,-54.008949,-163.388171
1,R,59,-247.705932,-55.140015,-163.069496
1,R,60,-247.257782,-56.276043,-162.776762
1,R,61,-246.799303,-57.416176,-162.510319
1,R,62,-246.330999,-58.559555,-162.270515
1,R,63,-245.853374,-59.705325,-162.057698
1,R,64,-245.366933,-60.852628,-161.872218
1,R,65,-244.872179,-62.000607,-161.714423
1,R,66,-244.369616,-63.148405,-161.584661
1,R,67,-243.859750,-64.295164,-161.483283
1,R,68,-243.343084,-65.440028,-161.410636
1,R,69,-242.820122,-66.582139,-161.367069
1,R,70,-242.291368,-67.720640,-161.352931
1,R,71,-241.757327,-68.854674,-161.368571
1,R,72,-241.218503,-69.983384,-161.414338
1,R,73,-240.675400,-71.105912,-161.490580
1,R,74,-240.128522,-72.221402,-161.597646
1,R,75,-239.578373,-73.328997,-161.735885
1,R,76,-239.025458,-74.427838,-161.905645
1,R,77,-238.470281,-75.517069,-162.107276
1,R,78,-237.913346,-76.595834,-162.341126
1,R,79,-237.355157,-77.663274,-162.607544
1,R,80,-236.796218,-78.718532,-162.906878
1,R,81,-236.237034,-79.760752,-163.239478
1,R,82,-235.678108,-80.789077,-163.605692
1,R,83,-235.119945,-81.802648,-164.005869
1,R,84,-234.563050,-82.800609,-164.440358
1,R,85,-234.007925,-83.782103,-164.909508
1,R,86,-233.455076,-84.746273,-165.413667
1,R,87,-232.905007,-85.692261,-165.953183
1,R,88,-232.358221,-86.619210,-166.528407
1,R,89,-231.815224,-87.526263,-167.139686
1,R,90,-231.276518,-88.412564,-167.787370
1,R,91,-230.742610,-89.277254,-168.471806
1,R,92,-230.214001,-90.119477,-169.193345
1,R,93,-229.691198,-90.938375,-169.952334
1,R,94,-229.174703,-91.733092,-170.749123
1,R,95,-228.665021,-92.502770,-171.584059
1,R,96,-228.162657,-93.246552,-172.457493
1,R,97,-227.668114,-93.963580,-173.369772
1,R,98,-227.181897,-94.652999,-174.321246
1,R,99,-226.704510,-95.313950,-175.312263
2,L,0,-257.654889,-36.811049,-270.931734
2,L,1,-257.763305,-34.213579,-272.973455
2,L,2,-258.260903,-31.772960,-275.012253
2,L,3,-259.098496,-29.494375,-277.047598
2,L,4,-260.226894,-27.383007,-279.078963
2,L,5,-261.596909,-25.444041,-281.105818
2,L,6,-263.159350,-23.682660,-283.127637
2,L,7,-264.865031,-22.104048,-285.143891
2,L,8,-266.664761,-20.713389,-287.154051
2,L,9,-268.509352,-19.515867,-289.157589
2,L,10,-270.349614,-18.516664,-291.153977
2,L,11,-272.136359,-17.720966,-293.142686
2,L,12,-273.820398,-17.133956,-295.123189
2,L,13,-275.354748,-16.760817,-297.094957
2,L,14,-276.723901,-16.603091,-299.057461
2,L,15,-277.935808,-16.648700,-301.010174
2,L,16,-278.998983,-16.882389,-302.952567
2,L,17,-279.921939,-17.288901,-304.884111
2,L,18,-280.713190,-17.852980,-306.804280
2,L,19,-281.381249,-18.559367,-308.712544
2,L,20,-281.934629,-19.392808,-310.608374
2,L,21,-282.381845,-20.338045,-312.491244
2,L,22,-282.731408,-21.379821,-314.360623
2,L,23,-282.991833,-22.502880,-316.215986
2,L,24,-283.171585,-23.691966,-318.056801
2,L,25,-283.276850,-24.932336,-319.882543
2,L,26,-283.310585,-26.216842,-321.692682
2,L,27,-283.275498,-27.544124,-323.486690
2,L,28,-283.174302,-28.912966,-325.264038
2,L,29,-283.009706,-30.322153,-327.024199
2,L,30,-282.784421,-31.770470,-328.766645
2,L,31,-282.501158,-33.256702,-330.490846
2,L,32,-282.162626,-34.779633,-332.196275
2,L,33,-281.771537,-36.338048,-333.882403
2,L,34,-281.330600,-37.930733,-335.548702
2,L,35,-280.842527,-39.556472,-337.194644
2,L,36,-280.310028,-41.214050,-338.819701
2,L,37,-279.735812,-42.902251,-340.423344
2,L,38,-279.122592,-44.619861,-342.005044
2,L,39,-278.473077,-46.365664,-343.564275
2,L,40,-277.789977,-48.138445,-345.100507
2,L,41,-277.076004,-49.936989,-346.613212
2,L,42,-276.333867,-51.760081,-348.101861
2,L,43,-275.566277,-53.606506,-349.565927
2,L,44,-274.775945,-55.475048,-351.004882
2,L,45,-273.965581,-57.364492,-352.418196
2,L,46,-273.137886,-59.273624,-353.805342
2,L,47,-272.294777,-61.201227,-355.165792
2,L,48,-271.436843,-63.146087,-356.499017
2,L,49,-270.564542,-65.106988,-357.804488
2,L,50,-269.678332,-67.082716,-359.081678
2,L,51,-268.778671,-69.072058,-360.329739
2,L,52,-267.866018,-71.073855,-361.541880
2,L,53,-266.940831,-73.086993,-362.706067
2,L,54,-266.003569,-75.110361,-363.810083
2,L,55,-265.054689,-77.142848,-364.841710
2,L,56,-264.094650,-79.183342,-365.788732
2,L,57,-263.123911,-81.230732,-366.638934
2,L,58,-262.142929,-83.283907,-367.380097
2,L,59,-261.152163,-85.341755,-368.000006
2,L,60,-260.152072,-87.403165,-368.486443
2,L,61,-259.143113,-89.467025,-368.827193
2,L,62,-258.125745,-91.532225,-369.010038
2,L,63,-257.100426,-93.597652,-369.023742
2,L,64,-256.067615,-95.662196,-368.871199
2,L,65,-255.027769,-97.724744,-368.565924
2,L,66,-253.981347,-99.784187,-368.121690
2,L,67,-252.928808,-101.839411,-367.552268
2,L,68,-251.870610,-103.889307,-366.871432
2,L,69,-250.807211,-105.932762,-366.092954
2,L,70,-249.739069,-107.968665,-365.230606
2,L,71,-248.666643,-109.995905,-364.298161
2,L,72,-247.590390,-112.013370,-363.309392
2,L,73,-246.510771,-114.019949,-362.278071
2,L,74,-245.428241,-116.014531,-361.217971
2,L,75,-244.343261,-117.996005,-360.140078
2,L,76,-243.256288,-119.963258,-359.044799
2,L,77,-242.167780,-121.915179,-357.930026
2,L,78,-241.078196,-123.850658,-356.793653
2,L,79,-239.987995,-125.768583,-355.633571
2,L,80,-238.897634,-127.667842,-354.447675
2,L,81,-237.807571,-129.547324,-353.233857
2,L,82,-236.718266,-131.405918,-351.990009
2,L,83,-235.630176,-133.242512,-350.714026
2,L,84,-234.543760,-135.055995,-349.403800
2,L,85,-233.459476,-136.845255,-348.057223
2,L,86,-232.377782,-138.609182,-346.672190
2,L,87,-231.299137,-140.346663,-345.246592
2,L,88,-230.223999,-142.056588,-343.778322
2,L,89,-229.152826,-143.737845,-342.265275
2,L,90,-228.086077,-145.389323,-340.705342
2,L,91,-227.024210,-147.009910,-339.096416
2,L,92,-225.967682,-148.598495,-337.436391
2,L,93,-224.916954,-150.153966,-335.723160
2,L,94,-223.872482,-151.675213,-333.954615
2,L,95,-222.834725,-153.161123,-332.128649
2,L,96,-221.804142,-154.610586,-330.243155
2,L,97,-220.781190,-156.022490,-328.296027
2,L,98,-219.766329,-157.395723,-326.285156
2,L,99,-218.760016,-158.729175,-324.208437
2,R,0,-257.654889,-44.855462,-219.486187
2,R,1,-257.763305,-42.931241,-218.032036
2,R,2,-258.260903,-41.145435,-216.503242
2,R,3,-259.098496,-39.495592,-214.905202
2,R,4,-260.226894,-37.979265,-213.243311
2,R,5,-261.596909,-36.594001,-211.522966
2,R,6,-263.159350,-35.337353,-209.749563
2,R,7,-264.865031,-34.206869,-207.928498
2,R,8,-266.664761,-33.200101,-206.065167
2,R,9,-268.509352,-32.314598,-204.164967
2,R,10,-270.349614,-31.547910,-202.233294
2,R,11,-272.136359,-30.897587,-200.275544
2,R,12,-273.820398,-30.361181,-198.297113
2,R,13,-275.354748,-29.936240,-196.303398
2,R,14,-276.723901,-29.620315,-194.299674
2,R,15,-277.935808,-29.410957,-192.290478
2,R,16,-278.998983,-29.305714,-190.280074
2,R,17,-279.921939,-29.302139,-188.272723
2,R,18,-280.713190,-29.397779,-186.272686
2,R,19,-281.381249,-29.590187,-184.284225
2,R,20,-281.934629,-29.876912,-182.311601
2,R,21,-282.381845,-30.255504,-180.359077
2,R,22,-282.731408,-30.723513,-178.430913
2,R,23,-282.991833,-31.278490,-176.531372
2,R,24,-283.171585,-31.917984,-174.664714
2,R,25,-283.276850,-32.639546,-172.834729
2,R,26,-283.310585,-33.440726,-171.042392
2,R,27,-283.275498,-34.319074,-169.287638
2,R,28,-283.174302,-35.272140,-167.570403
2,R,29,-283.009706,-36.297475,-165.890622
2,R,30,-282.784421,-37.392628,-164.248229
2,R,31,-282.501158,-38.555150,-162.643158
2,R,32,-282.162626,-39.782591,-161.075346
2,R,33,-281.771537,-41.072501,-159.544726
2,R,34,-281.330600,-42.422430,-158.051234
2,R,35,-280.842527,-43.829929,-156.594804
2,R,36,-280.310028,-45.292547,-155.175371
2,R,37,-279.735812,-46.807835,-153.792870
2,R,38,-279.122592,-48.373343,-152.447235
2,R,39,-278.473077,-49.986620,-151.138402
2,R,40,-277.789977,-51.645218,-149.866306
2,R,41,-277.076004,-53.346686,-148.630880
2,R,42,-276.333867,-55.088575,-147.432060
2,R,43,-275.566277,-56.868435,-146.269781
2,R,44,-274.775945,-58.683815,-145.143978
2,R,45,-273.965581,-60.532266,-144.054585
2,R,46,-273.137886,-62.411338,-143.001536
2,R,47,-272.294777,-64.318582,-141.984768
2,R,48,-271.436843,-66.251547,-141.004215
2,R,49,-270.564542,-68.207784,-140.059811
2,R,50,-269.678332,-70.184842,-139.151491
2,R,51,-268.778671,-72.180282,-138.279200
2,R,52,-267.866018,-74.192109,-137.443294
2,R,53,-266.940831,-76.218945,-136.644709
2,R,54,-266.003569,-78.259463,-135.884420
2,R,55,-265.054689,-80.312333,-135.163407
2,R,56,-264.094650,-82.376226,-134.482646
2,R,57,-263.123911,-84.449811,-133.843114
2,R,58,-262.142929,-86.531761,-133.245789
2,R,59,-261.152163,-88.620744,-132.691647
2,R,60,-260.152072,-90.715433,-132.181668
2,R,61,-259.143113,-92.814497,-131.716827
2,R,62,-258.125745,-94.916608,-131.298102
2,R,63,-257.100426,-97.020435,-130.926471
2,R,64,-256.067615,-99.124650,-130.602910
2,R,65,-255.027769,-101.227924,-130.328398
2,R,66,-253.981347,-103.328926,-130.103911
2,R,67,-252.928808,-105.426327,-129.930426
2,R,68,-251.870610,-107.518798,-129.808922
2,R,69,-250.807211,-109.605010,-129.740375
2,R,70,-249.739069,-111.683634,-129.725763
2,R,71,-248.666643,-113.753339,-129.766063
2,R,72,-247.590390,-115.812797,-129.862253
2,R,73,-246.510771,-117.860678,-130.015309
2,R,74,-245.428241,-119.895653,-130.226209
2,R,75,-244.343261,-121.916392,-130.495931
2,R,76,-243.256288,-123.921567,-130.825451
2,R,77,-242.167780,-125.909847,-131.215748
2,R,78,-241.078196,-127.879903,-131.667798
2,R,79,-239.987995,-129.830407,-132.182578
2,R,80,-238.897634,-131.760028,-132.761067
2,R,81,-237.807571,-133.667437,-133.404241
2,R,82,-236.718266,-135.551305,-134.113078
2,R,83,-235.630176,-137.410302,-134.888555
2,R,84,-234.543760,-139.243100,-135.731650
2,R,85,-233.459476,-141.048368,-136.643339
2,R,86,-232.377782,-142.824778,-137.624600
2,R,87,-231.299137,-144.570999,-138.676410
2,R,88,-230.223999,-146.285704,-139.799748
2,R,89,-229.152826,-147.967561,-140.995589
2,R,90,-228.086077,-149.615242,-142.264912
2,R,91,-227.024210,-151.227418,-143.608693
2,R,92,-225.967682,-152.802759,-145.027911
2,R,93,-224.916954,-154.339936,-146.523542
2,R,94,-223.872482,-155.837619,-148.096564
2,R,95,-222.834725,-157.294479,-149.747953
2,R,96,-221.804142,-158.709187,-151.478689
2,R,97,-220.781190,-160.080413,-153.289746
2,R,98,-219.766329,-161.406828,-155.182104
2,R,99,-218.760016,-162.687102,-157.156740
3,L,0,-279.238468,-53.086897,-274.512378
3,L,1,-278.981184,-50.144842,-276.092624
3,L,2,-279.391432,-47.471322,-277.805095
3,L,3,-280.380059,-45.058575,-279.640652
3,L,4,-281.857909,-42.898838,-281.590159
3,L,5,-283.735827,-40.984350,-283.644477
3,L,6,-285.924661,-39.307347,-285.794470
3,L,7,-288.335311,-37.860068,-288.030999
3,L,8,-290.880467,-36.634750,-290.344927
3,L,9,-293.474894,-35.623632,-292.727117
3,L,10,-296.033479,-34.818951,-295.168432
3,L,11,-298.471107,-34.212944,-297.659732
3,L,12,-300.702669,-33.797850,-300.191882
3,L,13,-302.662727,-33.565906,-302.755743
3,L,14,-304.348938,-33.509350,-305.342385
3,L,15,-305.771586,-33.620420,-307.944233
3,L,16,-306.940951,-33.891354,-310.554265
3,L,17,-307.867316,-34.314388,-313.165456
3,L,18,-308.560963,-34.881762,-315.770784
3,L,19,-309.032174,-35.585713,-318.363227
3,L,20,-309.291231,-36.418478,-320.935762
3,L,21,-309.348416,-37.372296,-323.481365
3,L,22,-309.214011,-38.439403,-325.993015
3,L,23,-308.898298,-39.612039,-328.463687
3,L,24,-308.411745,-40.882440,-330.886360
3,L,25,-307.768450,-42.242845,-333.254011
3,L,26,-306.985814,-43.686367,-335.560939
3,L,27,-306.081360,-45.209543,-337.806609
3,L,28,-305.072608,-46.809745,-339.991747
3,L,29,-303.977081,-48.484346,-342.117079
3,L,30,-302.812301,-50.230718,-344.183330
3,L,31,-301.595790,-52.046232,-346.191226
3,L,32,-300.345068,-53.928261,-348.141494
3,L,33,-299.077659,-55.874178,-350.034858
3,L,34,-297.811084,-57.881353,-351.872044
3,L,35,-296.562865,-59.947160,-353.653778
3,L,36,-295.350523,-62.068970,-355.380786
3,L,37,-294.189556,-64.244156,-357.053794
3,L,38,-293.080799,-66.470090,-358.673527
3,L,39,-292.018628,-68.744144,-360.240711
3,L,40,-290.997392,-71.063690,-361.756072
3,L,41,-290.011441,-73.426100,-363.220335
3,L,42,-289.055122,-75.828747,-364.634226
3,L,43,-288.122786,-78.269002,-365.998471
3,L,44,-287.208780,-80.744238,-367.313796
3,L,45,-286.307455,-83.251826,-368.580927
3,L,46,-285.413158,-85.789140,-369.800588
3,L,47,-284.520239,-88.353551,-370.973506
3,L,48,-283.623047,-90.942431,-372.100407
3,L,49,-282.716702,-93.553153,-373.182016
3,L,50,-281.799946,-96.183088,-374.219060
3,L,51,-280.872583,-98.829618,-375.212243
3,L,52,-279.934417,-101.490575,-376.161343
3,L,53,-278.985250,-104.164431,-377.064808
3,L,54,-278.024887,-106.849705,-377.920989
3,L,55,-277.053131,-109.544918,-378.728236
3,L,56,-276.069785,-112.248590,-379.484898
3,L,57,-275.074653,-114.959242,-380.189325
3,L,58,-274.067538,-117.675395,-380.839866
3,L,59,-273.048244,-120.395568,-381.434872
3,L,60,-272.016575,-123.118282,-381.972691
3,L,61,-270.972334,-125.842058,-382.451674
3,L,62,-269.915325,-128.565415,-382.870170
3,L,63,-268.845350,-131.286875,-383.226529
3,L,64,-267.762214,-134.004957,-383.519101
3,L,65,-266.665720,-136.718182,-383.746234
3,L,66,-265.555672,-139.425071,-383.906280
3,L,67,-264.431872,-142.124144,-383.997587
3,L,68,-263.294126,-144.813920,-384.018505
3,L,69,-262.142235,-147.492922,-383.967384
3,L,70,-260.976005,-150.159668,-383.842574
3,L,71,-259.795237,-152.812680,-383.642424
3,L,72,-258.599736,-155.450478,-383.365284
3,L,73,-257.389306,-158.071581,-383.009503
3,L,74,-256.163749,-160.674512,-382.573431
3,L,75,-254.922869,-163.257789,-382.055418
3,L,76,-253.666470,-165.819934,-381.453814
3,L,77,-252.394356,-168.359467,-380.766968
3,L,78,-251.106329,-170.874907,-379.993230
3,L,79,-249.802194,-173.364777,-379.130949
3,L,80,-248.481753,-175.827595,-378.178475
3,L,81,-247.144811,-178.261883,-377.134159
3,L,82,-245.791171,-180.666161,-375.996348
3,L,83,-244.420636,-183.038948,-374.763394
3,L,84,-243.033010,-185.378767,-373.433646
3,L,85,-241.628097,-187.684136,-372.005453
3,L,86,-240.205700,-189.953577,-370.477166
3,L,87,-238.765622,-192.185609,-368.847133
3,L,88,-237.307667,-194.378754,-367.113705
3,L,89,-235.831638,-196.531531,-365.275230
3,L,90,-234.337340,-198.642461,-363.330060
3,L,91,-232.824575,-200.710065,-361.276543
3,L,92,-231.293148,-202.732862,-359.113030
3,L,93,-229.742861,-204.709374,-356.837869
3,L,94,-228.173518,-206.638120,-354.449411
3,L,95,-226.584922,-208.517621,-351.946004
3,L,96,-224.976878,-210.346397,-349.326000
3,L,97,-223.349189,-212.122969,-346.587747
3,L,98,-221.701658,-213.845858,-343.729595
3,L,99,-220.034088,-215.513582,-340.749894
3,R,0,-279.238468,-58.025984,-225.058177
3,R,1,-278.981184,-56.212432,-222.752514
3,R,2,-279.391432,-54.577179,-220.347363
3,R,3,-280.380059,-53.116767,-217.851106
3,R,4,-281.857909,-51.827735,-215.272120
3,R,5,-283.735827,-50.706624,-212.618784
3,R,6,-285.924661,-49.749977,-209.899479
3,R,7,-288.335311,-48.954333,-207.122583
3,R,8,-290.880467,-48.316234,-204.296474
3,R,9,-293.474894,-47.832220,-201.429533
3,R,10,-296.033479,-47.498833,-198.530138
3,R,11,-298.471107,-47.312613,-195.606669
3,R,12,-300.702669,-47.270102,-192.667504
3,R,13,-302.662727,-47.367840,-189.721023
3,R,14,-304.348938,-47.602368,-186.775604
3,R,15,-305.771586,-47.970227,-183.839628
3,R,16,-306.940951,-48.467959,-180.921472
3,R,17,-307.867316,-49.092104,-178.029517
3,R,18,-308.560963,-49.839202,-175.172140
3,R,19,-309.032174,-50.705796,-172.357722
3,R,20,-309.291231,-51.688426,-169.594641
3,R,21,-309.348416,-52.783632,-166.891277
3,R,22,-309.214011,-53.987957,-164.256009
3,R,23,-308.898298,-55.297940,-161.697215
3,R,24,-308.411745,-56.710123,-159.223176
3,R,25,-307.768450,-58.221047,-156.837997
3,R,26,-306.985814,-59.827252,-154.540159
3,R,27,-306.081360,-61.525280,-152.327745
3,R,28,-305.072608,-63.311671,-150.198839
3,R,29,-303.977081,-65.182967,-148.151523
3,R,30,-302.812301,-67.135708,-146.183882
3,R,31,-301.595790,-69.166435,-144.293999
3,R,32,-300.345068,-71.271690,-142.479957
3,R,33,-299.077659,-73.448013,-140.739839
3,R,34,-297.811084,-75.691945,-139.071730
3,R,35,-296.562865,-78.000028,-137.473713
3,R,36,-295.350523,-80.368801,-135.943870
3,R,37,-294.189556,-82.794806,-134.480287
3,R,38,-293.080799,-85.274585,-133.081045
3,R,39,-292.018628,-87.804677,-131.744229
3,R,40,-290.997392,-90.381624,-130.467921
3,R,41,-290.011441,-93.001967,-129.250206
3,R,42,-289.055122,-95.662246,-128.089167
3,R,43,-288.122786,-98.359003,-126.982887
3,R,44,-287.208780,-101.088779,-125.929450
3,R,45,-286.307455,-103.848115,-124.926939
3,R,46,-285.413158,-106.633551,-123.973438
3,R,47,-284.520239,-109.441628,-123.067030
3,R,48,-283.623047,-112.268888,-122.205799
3,R,49,-282.716702,-115.111871,-121.387827
3,R,50,-281.799946,-117.967320,-120.611643
3,R,51,-280.872583,-120.833143,-119.878340
3,R,52,-279.934417,-123.707667,-119.189935
3,R,53,-278.985250,-126.589219,-118.548443
3,R,54,-278.024887,-129.476127,-117.955883
3,R,55,-277.053131,-132.366718,-117.414271
3,R,56,-276.069785,-135.259319,-116.925623
3,R,57,-275.074653,-138.152258,-116.491958
3,R,58,-274.067538,-141.043863,-116.115292
3,R,59,-273.048244,-143.932459,-115.797642
3,R,60,-272.016575,-146.816375,-115.541025
3,R,61,-270.972334,-149.693939,-115.347487
3,R,62,-269.915325,-152.563477,-115.220790
3,R,63,-268.845350,-155.423317,-115.167288
3,R,64,-267.762214,-158.271786,-115.193555
3,R,65,-266.665720,-161.107212,-115.306163
3,R,66,-265.555672,-163.927922,-115.511684
3,R,67,-264.431872,-166.732243,-115.816691
3,R,68,-263.294126,-169.518503,-116.227758
3,R,69,-262.142235,-172.285029,-116.751455
3,R,70,-260.976005,-175.030148,-117.394356
3,R,71,-259.795237,-177.752188,-118.163034
3,R,72,-258.599736,-180.449476,-119.063817
3,R,73,-257.389306,-183.120340,-120.096920
3,R,74,-256.163749,-185.763106,-121.256149
3,R,75,-254.922869,-188.376103,-122.535006
3,R,76,-253.666470,-190.957657,-123.926994
3,R,77,-252.394356,-193.506096,-125.425616
3,R,78,-251.106329,-196.019748,-127.024375
3,R,79,-249.802194,-198.496939,-128.716773
3,R,80,-248.481753,-200.935997,-130.496312
3,R,81,-247.144811,-203.335250,-132.356496
